order_item_id,order_id,product_id,quantity,selling_price,discount_percent
10231,1012,181,1,12804,10
10232,2807,213,4,24302,47
10233,2228,751,5,34788,56
10234,3157,567,3,28723,65
10235,9419,763,3,20107,61
10236,6545,103,2,21313,60
10237,3204,29,3,41170,44
10238,9317,819,4,42480,6
10239,475,611,1,14730,59
10240,3917,483,2,22633,67
10241,9540,725,4,37944,53
10242,1546,879,1,29772,31
10243,8830,97,2,19118,29
10244,9075,391,5,13089,35
10245,2522,941,4,33884,65
10246,1284,974,4,19509,38
10247,6541,365,4,28821,14
10248,898,263,1,25952,30
10249,3027,502,3,7576,68
10250,6758,512,4,3248,12
10251,2784,313,4,46554,46
10252,9596,307,3,32617,57
10253,5482,321,3,15018,18
10254,7245,26,1,23256,23
10255,4380,275,2,38451,38
10256,4331,521,2,6608,3
10257,9262,733,5,6301,54
10258,9366,910,4,5287,64
10259,8328,264,2,29035,67
10260,3030,578,3,37449,20
10261,8444,677,1,14605,11
10262,6825,139,2,3736,27
10263,2489,559,5,18896,67
10264,8852,465,4,22308,25
10265,5166,127,1,29139,29
10266,4227,357,2,1335,31
10267,5611,957,1,44908,24
10268,8670,895,5,36757,51
10269,4290,232,1,10622,59
10270,8249,298,5,40761,64
10271,6496,537,4,9183,30
10272,8656,104,2,44411,50
10273,3304,487,2,18817,6
10274,9727,253,3,23387,49
10275,678,474,2,8631,62
10276,6806,387,4,22666,4
10277,3213,270,5,812,26
10278,3099,299,1,21745,55
10279,497,634,2,21016,40
10280,6193,758,3,9161,9
10281,3036,396,1,40006,1
10282,2422,445,2,25059,13
10283,316,574,2,27620,18
10284,239,447,1,6532,31
10285,806,824,5,14050,52
10286,6179,165,4,30706,21
10287,1921,622,5,19231,13
10288,6580,655,4,11638,56
10289,3634,362,5,32290,24
10290,5266,484,4,23557,64
10291,3881,506,3,42675,50
10292,3915,547,5,536,12
10293,5597,566,2,46010,14
10294,4182,915,4,28034,40
10295,8964,622,4,21221,27
10296,587,568,2,37195,47
10297,7452,757,2,39766,66
10298,4127,589,2,32929,15
10299,5631,128,5,2148,44
10300,7939,387,5,20497,3
10301,9155,839,1,23779,64
10302,169,604,2,7509,5
10303,1317,100,5,33015,10
10304,4168,875,1,563,58
10305,2233,663,5,7207,34
10306,3360,567,1,29644,67
10307,8011,67,1,1341,46
10308,8018,702,2,22436,63
10309,3299,492,5,8321,64
10310,4585,848,1,7470,50
10311,4706,74,2,31803,23
10312,3250,180,2,7597,46
10313,628,961,5,39213,15
10314,2716,256,4,30754,60
10315,1627,448,1,31352,40
10316,4075,65,4,25119,50
10317,3875,374,1,35400,55
10318,1326,485,2,41300,29
10319,3729,571,3,19464,50
10320,8550,232,3,12373,56
10321,2710,399,3,28495,4
10322,2405,400,5,10392,26
10323,9612,458,3,7897,37
10324,7961,54,4,7582,61
10325,2792,601,1,13697,64
10326,4991,844,1,10769,66
10327,9367,649,3,34944,52
10328,4392,594,4,40282,15
10329,6614,211,5,29462,53
10330,3121,264,4,29751,14
10331,1333,151,4,442,27
10332,44,688,3,27785,20
10333,1312,698,3,32605,52
10334,9138,187,2,44212,9
10335,4517,812,2,14344,21
10336,7845,394,4,30945,53
10337,4019,329,1,42998,8
10338,300,816,4,10711,62
10339,6116,194,3,28440,63
10340,4335,460,2,36751,55
10341,7286,579,1,6213,41
10342,2133,624,1,37020,36
10343,4832,979,3,14204,51
10344,1112,132,2,38695,62
10345,6649,899,5,40541,29
10346,4921,312,5,7194,7
10347,7566,816,3,10308,20
10348,2824,3,3,38134,53
10349,1113,205,2,20980,34
10350,9192,207,1,17212,24
10351,1745,157,4,19961,2
10352,6305,488,3,8722,3
10353,463,437,2,27811,52
10354,6632,554,5,2198,57
10355,7578,165,2,27738,31
10356,1775,657,1,40646,57
10357,5015,189,2,19555,62
10358,6537,191,1,21273,53
10359,1380,268,4,26566,41
10360,3923,215,3,9045,55
10361,9917,610,3,22592,66
10362,7963,16,1,20548,65
10363,8172,89,5,18732,10
10364,575,857,5,30910,61
10365,2438,403,2,13766,56
10366,3365,197,3,21203,14
10367,2553,901,2,1167,41
10368,4903,810,3,22697,31
10369,8547,188,4,31095,31
10370,1628,141,4,35759,70
10371,6271,770,5,14369,67
10372,2877,977,4,41083,0
10373,5991,820,1,32783,20
10374,3593,70,4,1204,6
10375,6353,514,1,24102,28
10376,7789,835,3,26837,17
10377,4670,822,5,20814,70
10378,9163,554,5,2107,30
10379,4799,668,2,10985,53
10380,333,187,3,46536,9
10381,5311,128,3,2038,51
10382,1657,357,1,1203,70
10383,8475,916,2,7885,33
10384,9910,439,1,21688,48
10385,5345,898,3,32364,45
10386,3276,673,2,12680,40
10387,2987,157,4,21528,9
10388,3055,325,4,23331,65
10389,860,945,3,12486,54
10390,7020,138,4,35367,70
10391,6333,43,1,36703,21
10392,6262,420,2,22667,40
10393,3151,660,2,34253,26
10394,9955,828,1,20765,2
10395,4173,3,4,42538,53
10396,4178,770,3,15213,20
10397,430,916,5,8398,59
10398,3758,861,1,10717,5
10399,2697,588,2,25189,28
10400,1894,392,3,17214,42
10401,1400,278,3,9024,23
10402,6127,187,3,46272,13
10403,6421,867,4,25658,40
10404,1334,502,4,7913,34
10405,8197,742,1,8790,35
10406,1903,167,1,46996,2
10407,7014,642,2,696,15
10408,2822,713,2,27062,47
10409,6484,540,2,5219,69
10410,3337,456,1,32991,34
10411,9848,723,1,40082,38
10412,5567,286,2,44832,52
10413,4531,388,3,41599,59
10414,2482,59,4,29910,15
10415,8351,916,1,8166,32
10416,1675,45,2,20745,62
10417,6009,228,1,24343,46
10418,3086,925,3,40212,27
10419,8685,942,3,6491,61
10420,2825,899,2,45358,50
10421,8404,145,2,10349,48
10422,2009,669,2,28201,40
10423,6268,847,4,4324,37
10424,9908,252,3,7654,12
10425,4883,815,4,15366,41
10426,4453,609,5,10125,49
10427,9201,463,4,20823,29
10428,5964,468,2,38945,63
10429,928,202,1,3915,54
10430,7830,142,4,37487,18
10431,1440,989,1,12845,31
10432,9713,334,3,13724,62
10433,2767,717,4,24388,62
10434,901,230,4,36830,26
10435,4142,903,1,35161,60
10436,130,264,1,28459,54
10437,2663,518,4,31194,18
10438,1776,45,2,23332,28
10439,8667,24,4,31046,14
10440,8929,163,3,9994,27
10441,5396,64,4,18726,30
10442,5997,236,2,25629,48
10443,3261,541,1,16373,17
10444,8827,681,4,26495,40
10445,3586,504,4,22883,37
10446,389,854,4,31185,62
10447,9815,329,1,36225,57
10448,5218,340,3,48921,39
10449,244,710,3,38488,62
10450,7077,393,2,5904,5
10451,5723,368,2,2796,42
10452,6441,916,2,9362,47
10453,3290,609,3,9528,16
10454,7295,30,4,20181,50
10455,28,399,2,28233,2
10456,96,878,1,5167,40
10457,3171,395,1,39441,68
10458,2344,564,3,19934,63
10459,1018,551,4,44162,18
10460,382,981,3,17922,47
10461,8471,301,1,20236,20
10462,8881,575,2,26450,34
10463,617,217,1,48580,23
10464,2779,887,4,7276,4
10465,5052,214,2,22394,41
10466,9159,655,3,13950,40
10467,637,524,1,2156,24
10468,4889,129,4,25470,27
10469,9002,988,3,31819,61
10470,7703,32,3,33048,67
10471,6730,780,3,42898,27
10472,2856,913,5,32223,47
10473,7365,383,5,18208,25
10474,5650,392,3,18057,64
10475,84,664,1,29160,7
10476,7481,233,3,5728,64
10477,4659,932,1,12076,67
10478,7201,692,5,16073,48
10479,300,996,4,25444,64
10480,6267,67,3,1515,58
10481,8677,236,1,23024,38
10482,5191,677,5,15083,57
10483,3348,206,3,20283,10
10484,5997,83,2,36099,32
10485,7902,91,4,20071,21
10486,5186,655,2,12097,3
10487,2330,935,2,10789,55
10488,5977,963,5,31414,16
10489,3864,768,5,33575,14
10490,4672,907,5,33819,24
10491,5683,189,3,18727,57
10492,927,617,3,21606,24
10493,9195,767,3,8741,14
10494,2749,989,2,13435,22
10495,3555,747,3,13930,55
10496,217,279,3,14752,55
10497,4789,866,1,1430,5
10498,9154,825,5,23305,48
10499,5622,519,4,28702,8
10500,8251,702,3,19613,62
10501,6495,186,2,44978,0
10502,1341,558,5,9561,55
10503,3977,462,5,17955,61
10504,2379,126,4,4800,27
10505,7186,492,2,9586,61
10506,1684,207,3,16356,3
10507,8130,534,1,19435,65
10508,7470,352,4,7372,56
10509,6545,349,1,30144,3
10510,7938,965,4,8659,65
10511,3602,816,5,10272,55
10512,8423,93,1,42254,5
10513,2342,493,5,26681,31
10514,6841,423,1,20018,17
10515,8052,749,5,38536,46
10516,3169,583,2,13164,13
10517,1378,277,5,19524,37
10518,9895,235,4,6102,6
10519,4651,97,1,18988,31
10520,3017,639,2,25578,31
10521,1498,285,3,18878,38
10522,300,223,4,27687,16
10523,9322,811,2,39013,26
10524,7281,432,5,27362,67
10525,7091,603,5,31203,43
10526,9846,444,2,47190,19
10527,4123,438,2,914,13
10528,4531,494,1,31493,12
10529,7098,261,1,16079,18
10530,3849,451,5,27594,3
10531,2119,340,4,41396,9
10532,1350,449,2,8406,41
10533,9543,211,5,29758,7
10534,9613,582,3,33479,37
10535,9802,660,4,39526,19
10536,4934,582,1,31699,41
10537,835,573,4,18805,30
10538,5816,901,4,1204,10
10539,7414,85,3,7473,6
10540,4256,732,5,32137,9
10541,5924,780,3,44277,25
10542,2038,638,3,21958,56
10543,4761,197,2,22571,41
10544,7691,768,1,33654,14
10545,2589,644,5,23296,47
10546,668,3,5,39728,53
10547,1291,951,1,33364,13
10548,5919,751,1,37658,36
10549,3210,647,5,23119,67
10550,108,53,3,29742,39
10551,8590,171,3,10915,14
10552,4083,982,4,10220,18
10553,3599,436,2,18360,48
10554,3984,341,4,17673,32
10555,7326,659,3,7164,36
10556,5683,148,2,2730,31
10557,9284,305,2,11690,16
10558,1346,797,3,19147,50
10559,656,516,4,5530,18
10560,123,566,1,41754,62
10561,5301,225,1,16674,15
10562,97,907,3,32333,10
10563,6070,10,1,38565,10
10564,3341,585,1,30206,36
10565,1850,325,1,20464,46
10566,2254,518,5,34528,18
10567,7639,321,4,15341,1
10568,640,172,4,25462,14
10569,6032,624,4,37776,3
10570,2167,353,5,32979,46
10571,6161,955,2,28417,43
10572,1277,334,2,13739,53
10573,1381,950,5,40584,4
10574,7500,53,2,28688,35
10575,9889,943,3,5902,41
10576,2254,149,2,12398,13
10577,6639,880,2,23768,13
10578,4282,688,1,29157,34
10579,8230,332,3,30424,62
10580,5329,904,4,7974,20
10581,4719,390,2,30465,20
10582,2382,661,4,27687,13
10583,9719,5,4,38380,51
10584,5511,822,5,20637,31
10585,922,833,5,12098,13
10586,8791,170,5,35104,31
10587,6386,841,3,22406,42
10588,1914,94,5,17162,55
10589,1411,334,4,13653,55
10590,779,945,4,12209,36
10591,6730,856,1,14756,28
10592,3883,63,3,41986,49
10593,2895,150,1,21672,24
10594,6549,925,3,39813,60
10595,402,972,5,2451,47
10596,198,546,1,3386,20
10597,1488,761,2,37101,28
10598,7653,52,1,31987,46
10599,5923,110,5,6734,28
10600,2302,206,3,18230,10
10601,8747,214,4,24992,27
10602,5705,590,3,34629,55
10603,3149,560,5,11695,43
10604,2116,486,3,6100,57
10605,4452,221,1,22146,40
10606,9487,197,1,21798,21
10607,2469,432,4,27298,51
10608,9274,340,2,39691,61
10609,734,206,1,20154,12
10610,8912,423,1,18860,60
10611,2493,501,1,19624,11
10612,3089,11,2,20698,65
10613,1351,923,1,36108,0
10614,7570,893,3,16975,60
10615,9796,158,3,19897,55
10616,6939,719,5,40546,37
10617,1204,502,2,8277,5
10618,2352,825,1,24340,53
10619,8269,109,2,31866,35
10620,25,587,4,17888,13
10621,9072,398,2,33307,14
10622,6509,191,5,20674,9
10623,8312,178,4,23330,67
10624,1387,872,1,24486,16
10625,674,352,4,6426,12
10626,591,144,4,10915,12
10627,4102,295,3,14608,70
10628,4857,444,3,42656,65
10629,3285,188,5,30655,38
10630,7638,169,2,42819,29
10631,7301,206,2,16367,59
10632,5078,875,4,499,34
10633,6216,477,3,35218,1
10634,245,155,3,30516,45
10635,1327,663,2,6264,14
10636,2381,161,5,30117,27
10637,9783,342,3,43453,50
10638,6755,947,1,4186,15
10639,3964,916,2,8109,49
10640,1834,508,2,9222,28
10641,7328,360,5,11074,13
10642,3076,822,2,18697,12
10643,6082,407,5,39716,1
10644,8048,405,1,21596,67
10645,9421,400,3,9872,10
10646,1028,304,4,37828,47
10647,5190,715,4,36356,56
10648,4510,360,5,10195,15
10649,6174,968,1,19259,56
10650,2710,90,1,31492,45
10651,9642,418,4,15403,22
10652,5913,467,3,12327,25
10653,7032,60,3,23539,57
10654,7735,79,1,17084,34
10655,9366,628,4,18176,34
10656,7802,105,3,10412,37
10657,2010,628,2,18493,48
10658,670,88,4,26157,40
10659,1642,578,1,41228,7
10660,1077,733,2,6213,68
10661,638,220,2,38976,44
10662,2868,745,1,34065,18
10663,3798,945,3,14325,51
10664,891,132,3,43014,28
10665,5673,727,1,1500,7
10666,3585,343,1,41974,49
10667,7604,326,1,40345,19
10668,1798,48,2,23026,18
10669,2224,680,4,37469,10
10670,372,746,5,22412,7
10671,6287,783,4,699,15
10672,3978,143,1,33911,9
10673,9428,952,4,36307,12
10674,1160,735,4,27485,16
10675,9137,428,2,36081,10
10676,6309,278,4,8483,36
10677,5376,734,1,22867,21
10678,5870,942,5,5989,53
10679,6185,111,1,39419,30
10680,1121,313,4,48195,51
10681,3193,643,4,23415,70
10682,6786,848,4,7632,37
10683,9586,908,3,21836,61
10684,6978,223,2,27071,51
10685,1978,361,1,2453,61
10686,3196,619,5,35634,10
10687,2825,71,2,12145,69
10688,4490,513,1,29785,23
10689,8269,676,4,37770,20
10690,475,419,5,37672,48
10691,3885,624,2,33002,14
10692,8614,15,4,31146,30
10693,4884,486,2,6468,37
10694,5221,317,4,45514,38
10695,8239,528,5,18706,32
10696,7174,59,5,28194,28
10697,7624,46,5,26131,49
10698,9037,317,4,40284,24
10699,6151,213,2,24308,20
10700,4577,292,3,16052,16
10701,2691,550,2,31290,28
10702,3083,103,1,24338,35
10703,98,931,3,36445,8
10704,4226,167,5,46676,53
10705,5393,987,1,41303,38
10706,7136,623,3,1971,6
10707,2611,241,4,2786,4
10708,2762,219,1,15528,25
10709,1255,430,2,1205,48
10710,3637,856,5,12644,69
10711,8235,241,3,2792,23
10712,2454,302,1,23978,0
10713,4425,576,1,27741,28
10714,6772,381,2,11271,20
10715,8370,522,1,9808,2
10716,572,562,1,16983,12
10717,7999,746,4,24391,42
10718,1925,480,1,20026,46
10719,9622,39,4,20515,10
10720,7476,790,1,29540,68
10721,9186,977,2,36907,19
10722,5447,870,3,6505,37
10723,6739,856,5,14821,33
10724,7879,476,3,2903,4
10725,6361,708,2,41575,35
10726,9572,259,3,32180,36
10727,4300,306,1,2547,61
10728,4878,416,3,22909,14
10729,1996,51,5,32531,21
10730,5113,48,1,26390,17
10731,3887,146,5,31487,63
10732,7398,702,2,22918,68
10733,9577,747,1,13108,65
10734,1561,315,2,17934,17
10735,8250,249,2,45489,38
10736,1586,761,3,32674,4
10737,6740,759,3,34571,30
10738,2965,303,4,28150,49
10739,3567,509,1,4946,54
10740,5679,464,1,973,39
10741,4329,194,3,31717,30
10742,7302,71,3,12847,33
10743,7434,140,2,41810,65
10744,9168,9,4,32810,2
10745,2819,840,5,13111,32
10746,1519,363,1,28131,45
10747,700,786,4,38940,10
10748,4299,679,5,21879,13
10749,3089,711,5,26808,66
10750,8419,854,1,32430,0
10751,6463,749,1,47765,38
10752,1630,276,3,25778,28
10753,9690,541,5,14568,9
10754,9582,536,4,8165,53
10755,3470,278,2,9048,58
10756,9634,98,4,1031,33
10757,3759,815,2,18046,38
10758,1162,213,1,27207,64
10759,5947,183,1,9069,35
10760,4103,956,1,36709,18
10761,4296,172,5,27846,30
10762,2457,61,2,20821,1
10763,7175,755,2,38326,67
10764,3682,459,5,11899,36
10765,9140,195,4,8599,17
10766,1989,121,5,38351,34
10767,9182,82,1,29851,61
10768,9206,120,1,20381,68
10769,9450,403,5,15875,45
10770,8077,971,2,42962,22
10771,2589,999,3,12921,15
10772,8268,916,4,9458,15
10773,5194,450,4,10810,41
10774,4230,67,2,1494,51
10775,6929,156,1,16305,37
10776,4316,829,5,6647,47
10777,5844,169,5,37814,33
10778,3,467,5,12688,43
10779,1193,295,2,14902,36
10780,8554,732,5,30657,36
10781,5523,217,1,40523,59
10782,5340,656,2,11871,41
10783,5060,196,3,33071,19
10784,5571,598,4,33397,58
10785,1864,561,2,5357,51
10786,4176,8,2,13904,21
10787,6044,881,4,38946,16
10788,6588,845,4,23500,60
10789,6440,331,4,36848,29
10790,1250,2,4,39606,19
10791,6970,119,2,26568,38
10792,4568,751,2,38141,8
10793,9379,426,4,16403,8
10794,7103,694,1,37721,0
10795,4900,991,1,37830,68
10796,9311,742,2,8847,55
10797,6665,695,4,33429,50
10798,516,782,5,23690,43
10799,8287,711,2,24837,60
10800,751,895,2,33011,42
10801,4454,645,3,3021,26
10802,9321,976,4,5386,30
10803,5073,293,1,33750,32
10804,5747,509,5,4164,17
10805,1970,583,2,12054,44
10806,8765,824,4,15498,3
10807,2321,818,1,36610,69
10808,6894,20,5,29279,7
10809,8220,53,5,29889,55
10810,3223,334,2,13116,34
10811,6078,993,5,527,64
10812,7907,697,1,506,59
10813,4842,336,4,40667,54
10814,9042,612,5,1319,42
10815,130,17,3,27565,23
10816,4544,605,2,5321,50
10817,4840,667,3,24233,69
10818,4568,446,4,30278,48
10819,4817,77,1,38724,0
10820,8206,111,5,43221,0
10821,4976,95,1,17943,68
10822,5867,696,2,23752,70
10823,7582,531,4,35823,19
10824,3818,162,5,35885,1
10825,4995,406,2,38524,21
10826,1409,230,2,34104,40
10827,3599,66,2,23999,60
10828,7213,832,5,34225,7
10829,2578,36,2,30486,35
10830,7570,647,5,20764,27
10831,3869,100,2,32058,35
10832,314,88,5,29382,11
10833,4505,995,4,34217,39
10834,1049,928,3,32607,17
10835,8984,241,2,2552,64
10836,3244,6,1,30467,16
10837,3384,757,5,35151,60
10838,7309,806,4,28462,26
10839,2445,113,4,12846,68
10840,1328,257,5,29746,18
10841,7912,607,2,34403,57
10842,9750,308,2,27224,44
10843,7043,355,2,33975,38
10844,581,136,3,37621,62
10845,131,422,1,794,9
10846,5192,173,1,16602,35
10847,9468,272,5,41341,35
10848,8106,135,5,11308,47
10849,1929,455,2,28061,57
10850,7870,780,5,38470,52
10851,1983,270,4,771,62
10852,310,564,3,21064,14
10853,7248,536,1,8029,10
10854,6090,225,1,17007,69
10855,569,918,4,8935,20
10856,2792,761,5,35959,60
10857,7888,308,5,25458,19
10858,3162,910,3,5510,23
10859,2340,992,2,1918,4
10860,7547,600,1,23228,11
10861,8997,726,2,6676,13
10862,2100,241,2,2460,57
10863,3667,259,4,35615,18
10864,3209,847,5,4599,67
10865,921,906,1,39667,49
10866,4516,436,2,15256,61
10867,4350,649,2,31956,23
10868,4839,450,4,11440,20
10869,7777,675,3,44512,19
10870,5607,172,5,24780,65
10871,1991,877,3,11155,29
10872,4090,705,5,14380,25
10873,7693,269,1,41862,25
10874,4829,129,1,26235,34
10875,5897,782,4,24585,43
10876,8867,584,2,28972,49
10877,9587,761,2,37358,7
10878,4823,558,3,10717,51
10879,1980,110,1,6866,60
10880,9359,343,1,43981,69
10881,1976,159,4,9980,7
10882,6884,92,2,17143,44
10883,4226,230,4,33571,45
10884,9948,703,4,14787,66
10885,7561,177,3,1521,29
10886,9817,364,3,41795,65
10887,1209,173,4,16675,16
10888,8980,65,3,21965,12
10889,3244,996,1,26256,65
10890,3765,271,3,24997,15
10891,7886,199,1,5294,13
10892,5179,889,2,29939,37
10893,4648,215,4,8777,35
10894,5217,769,3,34742,28
10895,2349,28,4,37992,53
10896,9036,105,1,11896,7
10897,3900,726,3,6981,57
10898,3890,283,5,42976,19
10899,2255,571,3,21607,60
10900,5762,552,3,23020,40
10901,1787,19,3,26952,70
10902,9845,780,1,40936,35
10903,6233,518,1,35272,51
10904,9760,480,2,20989,35
10905,3714,726,5,6802,16
10906,2200,198,1,17655,42
10907,849,903,3,40227,50
10908,4854,559,1,19128,64
10909,9454,989,3,13003,0
10910,3236,634,3,18285,63
10911,8005,833,5,12603,62
10912,2467,580,4,36267,65
10913,4846,888,3,28415,66
10914,4853,199,1,5016,14
10915,1805,703,3,16505,61
10916,3867,180,5,6945,25
10917,9654,604,5,7054,31
10918,6691,329,2,37491,19
10919,7642,637,3,30674,6
10920,7853,448,5,27763,27
10921,5623,771,3,12867,33
10922,4208,589,1,33709,69
10923,6539,315,2,16064,25
10924,6372,581,4,33377,56
10925,1721,315,3,15632,48
10926,8157,900,1,24106,8
10927,5296,951,2,30906,61
10928,9892,216,1,39836,8
10929,3719,231,4,24524,38
10930,5642,909,5,29489,36
10931,79,264,3,26968,3
10932,6802,111,4,38509,47
10933,88,143,2,35839,39
10934,4338,592,1,34906,14
10935,9373,323,2,31033,51
10936,9124,300,3,22535,12
10937,8840,19,4,27175,60
10938,3582,159,1,9671,42
10939,4129,708,4,41792,46
10940,8129,902,5,28953,56
10941,7238,801,4,19620,64
10942,9253,321,2,16709,18
10943,7135,608,2,37831,23
10944,1277,470,1,9779,20
10945,9397,618,5,42907,66
10946,4505,241,1,2641,52
10947,7488,619,4,35661,56
10948,3800,5,2,39434,45
10949,5401,403,5,15565,34
10950,9571,596,4,17870,36
10951,8162,254,1,42151,32
10952,1983,937,4,6227,22
10953,8977,150,2,21373,2
10954,6879,309,4,35970,67
10955,8229,149,3,14776,26
10956,4063,496,5,25752,13
10957,9535,795,4,43901,22
10958,156,245,2,46228,9
10959,6846,389,4,39475,57
10960,4526,104,2,42177,68
10961,8722,427,2,10771,23
10962,4207,189,2,18789,16
10963,7561,167,1,46256,9
10964,3400,327,3,37984,62
10965,9051,532,1,11546,70
10966,608,63,3,41769,36
10967,8441,787,2,25215,63
10968,1092,690,3,14829,1
10969,9084,268,4,29466,7
10970,3914,357,5,1183,2
10971,5003,304,3,36294,46
10972,2443,186,4,48241,40
10973,918,285,4,19861,62
10974,8243,619,5,32220,65
10975,4846,920,3,22884,67
10976,7094,947,5,4127,52
10977,5176,247,4,38932,60
10978,3296,371,4,14807,51
10979,4962,676,4,39235,65
10980,3737,595,2,25444,1
10981,7136,8,2,15355,66
10982,2004,413,1,16190,42
10983,8790,885,2,17118,46
10984,8103,513,4,30991,50
10985,7150,199,1,6022,70
10986,4122,705,1,14510,47
10987,8017,873,4,2548,56
10988,1356,35,3,7795,14
10989,2898,11,3,19664,18
10990,1010,64,3,18816,57
10991,4436,611,1,15389,22
10992,4803,66,5,27342,69
10993,5562,327,4,31691,41
10994,6892,412,1,19887,61
10995,1372,248,1,44477,64
10996,4130,553,2,31300,3
10997,2006,869,2,27961,47
10998,2254,725,1,38224,51
10999,9457,655,3,11495,13
11000,3801,458,4,8621,13
11001,4191,930,2,43678,14
11002,2563,296,1,47675,21
11003,2124,66,5,27337,31
11004,8406,732,4,30565,24
11005,6101,704,3,5187,56
11006,8077,848,3,7864,33
11007,7433,193,2,27931,40
11008,2711,931,3,31738,22
11009,1952,100,4,34614,56
11010,6481,733,4,6559,47
11011,8605,279,1,13383,5
11012,8387,930,4,37990,42
11013,8562,188,3,31967,10
11014,7041,565,1,37185,40
11015,743,207,5,18824,0
11016,5906,963,5,31042,35
11017,1515,952,2,37627,52
11018,9706,698,3,32643,53
11019,6784,787,3,27129,52
11020,3249,406,1,37087,70
11021,5437,10,3,33745,27
11022,6413,480,4,18338,53
11023,5140,625,1,10658,39
11024,6486,745,1,33985,50
11025,1168,190,1,26947,34
11026,2866,560,5,13901,6
11027,4697,76,3,5531,38
11028,6607,444,2,45949,54
11029,9364,301,4,21292,25
11030,1717,961,2,42392,26
11031,9294,779,3,1003,50
11032,9369,398,4,29185,43
11033,6392,867,1,24407,52
11034,2266,288,1,31508,61
11035,8262,441,5,35918,51
11036,8978,674,1,10784,21
11037,1355,360,2,11579,29
11038,8183,634,4,19411,22
11039,826,772,5,43285,33
11040,9085,70,3,1115,7
11041,1157,909,3,29578,61
11042,6949,699,2,3590,45
11043,9876,423,1,18331,55
11044,8860,147,2,21497,49
11045,5205,15,1,26863,13
11046,177,439,2,21380,12
11047,3866,266,4,49263,47
11048,2413,772,4,44703,15
11049,6978,660,3,38534,7
11050,9541,271,5,22066,21
11051,410,674,4,12950,24
11052,5382,984,1,32250,52
11053,2791,653,4,35616,34
11054,7339,915,1,24473,22
11055,3214,77,5,33052,59
11056,2620,907,4,29282,3
11057,7506,535,1,37934,42
11058,4931,878,5,4920,57
11059,5049,98,1,1077,68
11060,7651,795,3,38436,58
11061,4714,647,5,20366,47
11062,6096,355,4,35032,55
11063,5346,957,1,46095,5
11064,4553,877,3,11666,12
11065,3040,293,2,34065,35
11066,9544,473,1,27656,43
11067,1970,474,4,8730,26
11068,1393,677,3,13107,36
11069,9692,889,5,28650,61
11070,8436,265,2,30247,52
11071,8339,118,5,45883,0
11072,2376,934,4,8789,12
11073,7546,294,1,22565,1
11074,5573,979,4,14311,23
11075,1257,333,3,21174,50
11076,9562,356,2,20355,50
11077,6436,891,2,27867,9
11078,2002,449,5,7611,11
11079,6161,239,1,21272,20
11080,8287,93,2,38275,32
11081,1804,165,5,28123,55
11082,703,436,1,17909,44
11083,7958,942,3,6350,39
11084,3976,886,1,18251,13
11085,9595,30,1,22405,26
11086,4520,412,1,21599,61
11087,9187,318,2,31160,65
11088,7403,932,2,12951,15
11089,9223,903,5,37550,56
11090,1233,551,1,46435,27
11091,9057,190,3,26446,70
11092,535,690,4,13447,20
11093,2099,418,4,14260,18
11094,2772,290,4,26525,3
11095,6592,152,2,7334,37
11096,8916,958,4,11835,17
11097,8253,314,1,43098,55
11098,3486,623,1,2154,18
11099,3413,49,1,30381,43
11100,9279,310,2,30907,65
11101,3510,364,4,34815,63
11102,5273,776,3,26723,13
11103,8133,780,3,39800,14
11104,217,268,3,28072,32
11105,3377,311,4,5494,50
11106,996,63,4,47823,60
11107,3926,469,2,6084,0
11108,5640,398,4,30878,23
11109,1570,95,2,17317,59
11110,304,86,2,36672,19
11111,4400,908,5,24710,58
11112,3243,641,3,7591,59
11113,601,27,4,40252,8
11114,7047,97,5,20605,10
11115,4567,463,1,22869,56
11116,1500,836,3,14468,70
11117,1535,449,3,8041,54
11118,812,832,3,34124,56
11119,5975,374,2,38705,9
11120,3869,818,1,37121,10
11121,1046,883,1,24890,5
11122,3078,402,5,9723,44
11123,7500,901,2,1127,69
11124,9300,189,4,20242,43
11125,6019,514,3,27587,12
11126,2685,746,3,21918,36
11127,8569,624,5,33905,62
11128,9675,60,2,25904,35
11129,4825,414,3,10615,64
11130,7141,290,5,30989,0
11131,6195,610,2,19125,49
11132,1017,947,3,4531,57
11133,4370,754,2,35332,57
11134,7275,560,1,12537,8
11135,8361,192,1,671,48
11136,1685,120,4,18459,64
11137,1709,551,2,44554,5
11138,7263,820,5,29890,47
11139,5424,333,4,19358,20
11140,1429,38,2,16058,5
11141,3755,516,2,5996,22
11142,2478,291,3,10050,36
11143,1566,580,2,35786,30
11144,5995,988,2,28488,50
11145,943,538,5,4724,68
11146,6989,503,4,8835,36
11147,1360,582,5,33663,33
11148,1492,779,2,1216,46
11149,9383,872,2,28606,60
11150,9892,62,1,38152,10
11151,5173,118,2,43891,60
11152,4646,490,4,22429,22
11153,648,572,4,852,13
11154,3016,395,5,41404,26
11155,8038,589,4,33122,47
11156,8139,703,2,17148,68
11157,4167,931,1,32252,59
11158,9395,677,5,12897,10
11159,1645,569,4,7636,20
11160,2514,96,5,43097,30
11161,3689,538,1,5386,39
11162,68,960,3,34517,49
11163,5738,555,4,18708,11
11164,6967,147,4,18073,57
11165,6021,77,3,39672,50
11166,6276,349,4,25749,49
11167,597,374,3,41564,55
11168,7580,54,2,6804,27
