review_id,customer_id,product_id,rating,review_date
1755,1999,740,4,2025-05-22
1756,872,848,4,2023-10-09
1757,1519,77,5,2023-07-18
1758,763,606,4,2024-05-05
1759,1415,157,4,2024-08-20
1760,490,523,4,2023-07-27
1761,1355,617,4,2023-08-13
1762,851,711,5,2024-05-31
1763,422,122,5,2025-05-08
1764,1915,909,5,2023-06-10
1765,452,649,5,2023-11-06
1766,1168,787,4,2024-04-12
1767,1722,656,5,2024-10-11
1768,1843,594,2,2025-05-01
1769,1284,143,5,2025-11-25
1770,760,2,5,2025-05-21
1771,105,652,1,2026-03-28
1772,1538,200,4,2023-12-20
1773,604,740,1,2025-07-25
1774,1994,334,3,2025-01-07
1775,1952,733,4,2023-06-28
1776,1984,891,5,2025-09-22
1777,1537,231,2,2025-09-07
1778,398,378,4,2023-06-22
1779,1267,282,3,2026-01-30
1780,507,530,5,2025-08-01
1781,944,227,2,2024-11-11
1782,498,131,5,2025-05-08
1783,1657,266,3,2024-10-06
1784,1494,8,5,2023-06-17
1785,856,995,5,2023-12-07
1786,1117,86,4,2024-05-10
1787,705,819,3,2025-09-09
1788,853,450,5,2025-07-10
1789,1373,847,2,2025-01-04
1790,98,65,4,2024-03-24
1791,1873,193,4,2025-07-30
1792,1918,965,3,2024-09-21
1793,1850,594,5,2024-04-29
1794,23,107,5,2025-12-04
1795,499,760,5,2023-06-28
1796,126,968,5,2024-07-09
1797,1455,838,5,2023-12-16
1798,1911,486,5,2023-11-18
1799,1922,665,4,2025-01-30
1800,249,210,4,2025-09-05
1801,294,268,5,2025-11-06
1802,1259,183,1,2025-08-16
1803,1991,533,5,2024-04-19
1804,1380,753,5,2025-03-07
1805,910,287,5,2025-06-03
1806,1143,348,2,2026-02-20
1807,630,19,2,2024-11-22
1808,1855,907,4,2024-10-11
1809,1626,373,4,2025-10-27
1810,1148,457,5,2025-05-03
1811,1470,920,4,2025-09-12
1812,372,399,4,2024-05-23
1813,1746,118,5,2024-09-30
1814,910,506,5,2023-05-22
1815,1516,393,5,2023-10-15
1816,1880,846,4,2026-01-07
1817,482,986,4,2023-08-23
1818,1555,737,5,2024-04-17
1819,1544,693,5,2025-06-19
1820,1271,311,3,2025-08-23
1821,840,759,2,2026-05-08
1822,1370,130,3,2025-03-11
1823,405,959,5,2024-07-08
1824,1167,293,4,2023-07-21
1825,204,328,2,2024-10-07
1826,14,946,4,2025-11-15
1827,1365,578,4,2026-04-12
1828,1931,352,5,2026-03-14
1829,1061,563,5,2024-07-08
1830,1397,618,5,2026-01-20
1831,1869,816,2,2023-09-08
1832,1385,953,4,2025-10-07
1833,44,886,3,2026-04-23
1834,1538,727,4,2025-10-30
1835,1453,91,3,2026-03-04
1836,423,860,5,2024-08-18
1837,550,913,1,2024-03-15
1838,1900,987,5,2024-10-15
1839,695,534,4,2023-09-07
1840,1262,537,5,2024-04-06
1841,1409,850,4,2024-01-18
1842,1746,184,5,2025-11-15
1843,350,240,4,2023-06-24
1844,137,308,5,2025-07-11
1845,404,865,2,2024-03-15
1846,1311,975,5,2025-06-11
1847,1687,888,4,2023-05-29
1848,7,917,4,2025-08-10
1849,601,590,5,2024-08-24
1850,1776,534,5,2026-04-18
1851,17,720,4,2026-03-04
1852,602,545,4,2024-03-24
1853,1212,75,2,2023-10-09
1854,1257,279,4,2026-03-18
1855,1454,820,5,2023-09-08
1856,1330,860,5,2025-03-21
1857,626,66,4,2025-07-03
1858,1047,838,5,2025-01-30
1859,336,254,5,2024-03-21
1860,731,845,5,2025-10-31
1861,1549,264,4,2023-09-20
1862,1002,211,3,2026-03-01
1863,972,690,2,2023-06-17
1864,555,913,5,2026-05-07
1865,1889,434,5,2023-10-25
1866,709,684,3,2023-10-27
1867,965,517,5,2025-09-23
1868,783,104,4,2026-03-13
1869,1805,395,3,2026-01-04
1870,1671,366,4,2024-08-02
1871,1943,965,5,2026-02-01
1872,645,472,2,2026-04-08
1873,1303,27,2,2025-04-26
1874,363,77,4,2023-08-19
1875,1595,785,2,2026-02-02
1876,894,44,5,2024-12-24
1877,1636,980,3,2024-09-08
1878,108,946,4,2024-02-26
1879,1464,557,3,2025-11-19
1880,1499,423,4,2026-04-04
1881,1515,450,5,2024-03-31
1882,407,448,4,2026-04-30
1883,1227,15,3,2024-06-24
1884,886,861,5,2025-03-10
1885,1003,903,5,2024-05-18
1886,384,882,4,2024-03-23
1887,618,783,4,2025-08-01
1888,762,842,5,2025-08-05
1889,295,800,3,2025-01-30
1890,1568,267,4,2025-06-26
1891,1682,442,1,2026-01-20
1892,1139,954,3,2025-02-11
1893,289,194,1,2024-02-10
1894,287,619,5,2023-08-09
1895,1372,436,2,2024-02-22
1896,1151,765,2,2023-07-14
1897,1769,641,4,2024-08-18
1898,1245,145,5,2024-01-22
1899,298,757,4,2024-04-03
1900,1098,981,5,2026-04-23
1901,1346,208,4,2023-08-01
1902,1584,814,4,2025-07-06
1903,200,16,2,2026-03-04
1904,1999,57,1,2025-09-02
1905,744,352,4,2024-08-27
1906,1156,890,5,2025-12-23
1907,1628,970,5,2023-06-27
1908,1016,206,5,2024-09-19
1909,480,991,4,2025-08-28
1910,876,30,3,2024-01-25
1911,1420,557,5,2023-07-02
1912,1056,773,2,2023-11-23
1913,1721,24,2,2024-05-05
1914,986,22,4,2026-03-03
1915,560,418,4,2025-10-20
1916,288,465,3,2024-09-26
1917,1450,251,3,2025-07-23
1918,1962,641,5,2026-01-07
1919,121,51,5,2025-07-28
1920,291,78,2,2025-09-06
1921,1049,932,4,2024-01-30
1922,470,150,5,2024-08-11
1923,492,862,2,2024-05-30
1924,1984,921,1,2024-05-05
1925,1843,374,4,2023-06-07
1926,695,947,5,2024-06-07
1927,1642,361,4,2025-11-07
1928,903,124,5,2024-09-06
1929,1598,157,5,2023-09-24
1930,1937,839,5,2025-03-21
1931,914,149,3,2026-01-25
1932,49,494,5,2026-02-13
1933,1961,298,4,2024-01-26
1934,467,515,4,2026-01-18
1935,1296,162,1,2025-11-11
1936,346,959,2,2025-04-17
1937,730,532,4,2026-01-10
1938,640,758,1,2025-03-18
1939,1033,266,3,2026-03-30
1940,1133,772,1,2024-05-12
1941,25,593,4,2024-01-18
1942,1485,624,5,2025-02-27
1943,137,543,3,2024-09-05
1944,1528,119,3,2023-10-18
1945,234,648,5,2024-01-08
1946,422,158,5,2024-01-22
1947,887,719,4,2026-04-07
1948,240,188,5,2025-10-12
1949,1187,269,5,2025-09-23
1950,1409,126,5,2023-09-02
1951,923,813,1,2025-06-05
1952,1750,147,4,2026-03-16
1953,115,915,4,2025-07-22
1954,1612,396,4,2025-02-20
1955,205,649,5,2023-10-26
1956,1397,788,5,2024-03-17
1957,1717,202,5,2025-08-09
1958,1514,794,4,2024-04-21
1959,1367,145,3,2025-02-23
1960,700,791,3,2026-02-22
1961,740,541,4,2025-10-10
1962,558,474,5,2024-02-02
1963,996,907,3,2024-10-30
1964,891,521,5,2025-06-08
1965,1280,147,4,2023-12-08
1966,1560,673,4,2025-05-23
1967,1219,635,5,2024-08-04
1968,223,986,3,2024-05-07
1969,959,372,1,2026-05-15
1970,491,592,5,2023-06-05
1971,1935,582,5,2025-05-09
1972,813,405,5,2024-10-02
1973,234,756,5,2025-09-30
1974,1862,725,5,2023-09-11
1975,1956,396,5,2025-11-24
1976,104,239,5,2025-11-14
1977,335,683,5,2025-02-17
1978,1748,107,1,2025-01-20
1979,1773,252,2,2025-05-30
1980,741,418,4,2023-08-20
1981,700,788,4,2025-06-12
1982,528,762,5,2023-06-24
1983,1447,476,5,2024-12-13
1984,898,680,3,2025-05-27
1985,1157,927,2,2023-07-19
1986,587,242,5,2023-05-31
1987,798,676,4,2023-10-27
1988,632,874,4,2025-10-19
1989,1748,938,5,2025-11-05
1990,504,43,5,2023-10-31
1991,1549,955,5,2026-04-07
1992,1457,150,4,2023-07-08
1993,1983,177,5,2025-02-15
1994,1654,620,4,2025-10-26
1995,1314,32,5,2023-06-15
1996,1338,237,3,2023-08-03
1997,1475,652,5,2024-12-28
1998,1071,834,4,2025-02-08
1999,1107,322,5,2025-05-08
2000,1154,556,2,2025-01-17
2001,40,39,2,2023-06-24
2002,1165,202,2,2023-06-12
2003,1857,546,4,2025-08-14
2004,537,88,4,2023-10-16
2005,818,310,4,2023-11-24
2006,1052,740,4,2025-01-09
2007,1798,229,5,2023-06-19
2008,1542,607,1,2025-07-03
2009,1957,348,5,2024-05-29
2010,1123,97,5,2024-06-01
2011,841,751,4,2024-07-18
2012,454,443,4,2025-07-02
2013,578,34,5,2023-08-05
2014,1298,794,5,2025-07-06
2015,1757,158,5,2025-05-19
2016,1618,698,2,2025-08-22
2017,350,9,4,2025-10-13
2018,1372,746,3,2025-05-05
2019,460,480,4,2024-10-19
2020,469,352,3,2024-12-30
2021,1093,701,4,2024-07-31
2022,1943,337,4,2025-08-09
2023,1192,562,3,2023-09-21
2024,482,255,4,2025-02-09
2025,1890,419,5,2025-11-10
2026,1301,222,4,2024-10-12
2027,1033,186,5,2023-07-03
2028,124,903,5,2024-03-24
2029,577,202,4,2023-10-17
2030,295,288,4,2023-08-25
2031,419,834,1,2023-11-21
2032,1573,409,5,2026-04-13
2033,1068,859,5,2024-09-29
2034,781,134,5,2024-06-11
2035,1240,693,4,2025-08-13
2036,1855,740,2,2025-04-03
2037,1525,544,2,2024-06-28
2038,882,411,3,2025-10-07
2039,1378,27,4,2024-07-11
2040,1063,997,4,2025-11-29
2041,412,214,3,2023-05-30
2042,1063,920,5,2023-10-01
2043,1735,866,4,2025-09-19
2044,831,143,4,2023-12-01
2045,1555,162,5,2023-08-17
2046,1714,511,5,2023-08-29
2047,1550,345,4,2025-08-28
2048,1576,406,5,2024-02-13
2049,1013,633,2,2024-05-24
2050,497,483,4,2024-04-23
2051,169,169,2,2025-10-21
2052,1618,308,5,2025-04-20
2053,1850,775,4,2024-07-27
2054,519,614,5,2024-02-25
2055,1925,814,3,2025-09-07
2056,978,764,5,2025-01-13
2057,970,698,4,2025-12-23
2058,438,86,3,2024-12-29
2059,1699,914,5,2025-06-22
2060,1388,196,5,2025-10-13
2061,1418,165,5,2026-03-22
2062,1060,75,5,2023-12-22
2063,51,415,3,2026-02-26
2064,613,916,5,2025-11-04
2065,1442,548,2,2023-08-08
2066,262,275,5,2023-10-27
2067,1845,924,5,2025-05-26
2068,1833,671,5,2023-07-11
2069,312,462,5,2024-01-02
2070,37,995,5,2024-12-19
2071,940,352,4,2023-09-18
2072,1106,179,4,2024-04-14
2073,1318,13,2,2025-03-22
2074,985,485,4,2023-05-23
2075,347,34,4,2025-08-10
2076,1212,937,5,2023-08-27
2077,1068,511,4,2024-04-02
2078,1352,765,5,2024-03-14
2079,265,215,4,2023-10-19
2080,769,961,5,2024-05-26
2081,1204,46,2,2026-03-16
2082,1561,21,4,2023-07-25
2083,1815,240,5,2025-05-12
2084,792,884,5,2025-05-14
2085,609,396,2,2025-09-11
2086,965,117,5,2024-03-14
2087,1096,331,1,2024-07-16
2088,276,773,5,2025-04-18
2089,130,378,4,2024-11-27
2090,219,596,4,2025-05-03
2091,139,513,4,2025-06-06
2092,1035,351,4,2024-11-24
2093,705,210,4,2025-11-27
2094,758,169,3,2024-01-13
2095,953,431,3,2024-09-28
2096,1545,81,5,2023-07-20
2097,1019,69,4,2024-11-29
2098,1387,707,4,2025-05-01
2099,218,449,3,2023-10-17
2100,313,131,4,2024-01-14
2101,940,33,5,2025-05-18
2102,1105,170,3,2024-06-12
2103,688,603,5,2023-09-12
2104,220,834,2,2023-07-23
2105,799,335,2,2025-11-11
2106,1863,528,5,2023-08-20
2107,539,632,3,2024-10-02
2108,1359,599,2,2024-10-17
2109,972,345,5,2026-04-09
2110,133,176,5,2025-01-08
2111,135,190,5,2025-04-16
2112,1609,815,4,2026-04-06
2113,1641,366,4,2024-11-16
2114,1991,511,5,2025-03-19
2115,1343,675,5,2024-10-26
2116,1452,777,4,2025-05-07
2117,1174,410,5,2025-10-09
2118,1991,963,4,2025-03-05
2119,585,345,5,2023-10-29
2120,1949,877,4,2025-12-14
2121,1341,78,5,2025-03-10
2122,881,735,4,2025-12-16
2123,1711,419,5,2025-05-23
2124,564,782,4,2025-10-05
2125,1742,612,4,2025-12-04
2126,561,428,4,2025-09-05
2127,236,908,4,2025-07-15
2128,1942,442,5,2025-02-10
2129,489,227,3,2023-09-17
2130,1621,662,5,2024-10-28
2131,346,653,4,2025-10-07
2132,1569,732,5,2025-10-06
2133,460,710,3,2025-01-11
2134,315,745,5,2024-12-17
2135,777,130,5,2024-04-28
2136,313,817,4,2024-07-29
2137,1587,55,2,2025-03-17
2138,113,438,5,2024-05-19
2139,1843,658,5,2025-02-19
2140,1433,711,5,2026-04-25
2141,586,992,5,2026-02-01
2142,906,982,5,2024-03-06
2143,705,517,3,2023-12-16
2144,890,448,4,2025-07-07
2145,1028,175,2,2025-04-09
2146,1265,262,4,2024-04-27
2147,785,342,4,2023-05-27
2148,370,744,3,2024-04-16
2149,1116,1,5,2025-03-31
2150,1410,768,4,2026-01-04
2151,1743,349,5,2024-10-30
2152,454,51,1,2025-10-21
2153,1894,910,4,2025-05-18
2154,808,732,2,2025-09-03
2155,1632,745,4,2024-02-20
2156,1486,81,3,2024-01-07
2157,1357,385,3,2025-10-31
2158,1033,305,5,2023-10-05
2159,162,692,4,2023-08-03
2160,1066,763,5,2024-12-12
2161,468,796,4,2025-02-04
2162,1593,779,4,2024-10-08
2163,1195,254,5,2026-05-13
2164,695,835,5,2024-10-04
2165,293,777,4,2025-03-29
2166,1771,422,2,2023-11-24
2167,150,948,3,2024-10-29
2168,1295,759,4,2024-03-01
2169,1835,273,3,2023-10-19
2170,1976,268,2,2023-07-01
2171,140,405,4,2023-09-20
2172,13,550,3,2026-02-03
2173,938,55,4,2023-10-03
2174,591,608,5,2026-04-02
2175,933,727,4,2023-11-13
2176,1897,547,4,2024-07-03
2177,1167,184,3,2026-01-04
2178,441,98,3,2024-01-10
2179,970,229,4,2024-08-16
2180,261,820,5,2025-09-21
2181,195,440,4,2024-11-02
2182,1416,408,4,2024-12-10
2183,877,765,3,2025-06-18
2184,1077,431,4,2025-02-16
2185,112,990,4,2025-02-10
2186,822,339,5,2026-03-09
2187,147,199,3,2026-05-04
2188,310,108,4,2025-06-27
2189,1056,368,4,2025-11-29
2190,399,194,5,2023-07-13
2191,1022,707,5,2025-10-03
2192,658,887,4,2025-11-07
2193,22,436,4,2025-01-18
2194,335,259,5,2024-09-01
2195,1318,903,3,2026-02-23
2196,493,76,4,2024-07-28
2197,1491,590,3,2024-04-23
2198,1395,201,4,2024-09-05
2199,49,972,2,2023-09-21
2200,881,7,4,2025-03-30
2201,297,274,5,2024-05-13
2202,1166,639,4,2026-03-24
2203,806,731,5,2025-10-29
2204,528,120,3,2025-03-05
2205,512,499,3,2024-05-05
2206,1319,440,2,2023-05-25
2207,1798,382,2,2023-06-12
2208,965,192,4,2024-09-23
2209,120,260,2,2024-01-12
2210,600,409,4,2023-09-18
2211,1472,892,3,2025-09-19
2212,1631,603,5,2025-05-09
2213,1216,103,4,2025-04-07
2214,1248,886,5,2025-06-11
2215,1293,961,5,2025-12-23
2216,1116,266,3,2025-12-19
2217,1794,870,5,2026-02-25
2218,1314,750,4,2025-11-19
2219,951,215,1,2026-03-20
2220,895,608,3,2023-06-09
2221,1581,778,5,2023-10-11
2222,133,551,3,2024-03-06
2223,1955,970,5,2024-07-25
2224,650,135,4,2025-12-04
2225,1012,67,4,2026-02-05
2226,646,964,4,2025-05-01
2227,328,98,5,2024-02-26
2228,1745,95,4,2024-10-05
2229,1183,353,4,2026-04-23
2230,1723,862,4,2024-05-13
2231,1943,591,5,2023-08-20
2232,719,74,4,2026-03-28
2233,79,581,2,2025-08-09
2234,1732,381,1,2025-07-18
2235,1656,186,5,2025-07-10
2236,757,966,5,2025-11-18
2237,896,742,4,2025-12-11
2238,770,307,4,2024-02-25
2239,569,760,4,2024-12-27
2240,705,209,5,2025-04-21
2241,1041,261,5,2024-11-27
2242,342,445,4,2025-02-01
2243,1601,542,5,2026-02-19
2244,26,469,4,2024-09-10
2245,870,613,5,2023-08-17
2246,883,177,5,2024-05-20
2247,1923,170,4,2025-04-05
2248,343,650,5,2025-07-18
2249,1478,92,4,2025-03-16
2250,573,881,4,2025-10-18
2251,1515,12,4,2024-07-19
2252,1248,670,4,2025-05-31
2253,1479,102,5,2024-07-28
2254,448,543,5,2025-10-26
2255,1154,282,2,2023-10-27
2256,534,697,5,2025-09-02
2257,1240,894,4,2024-03-09
2258,1973,86,3,2023-06-17
2259,1264,683,4,2024-03-25
2260,557,486,4,2024-04-21
2261,971,977,5,2024-08-07
2262,1832,20,5,2023-06-19
2263,589,707,4,2025-06-10
2264,338,495,5,2025-09-18
2265,1872,342,5,2024-07-04
2266,1727,195,4,2023-05-30
2267,624,703,4,2023-08-21
2268,406,223,5,2026-04-04
2269,1142,712,1,2025-10-20
2270,1284,713,5,2023-12-31
2271,1709,63,3,2024-09-02
2272,488,536,1,2025-02-01
2273,1027,949,5,2024-07-14
2274,650,197,4,2025-04-17
2275,99,777,5,2025-11-05
2276,1701,850,2,2024-11-17
2277,698,934,4,2026-01-23
2278,720,198,4,2023-10-11
2279,742,420,2,2023-11-06
2280,754,171,5,2025-11-22
2281,1280,982,4,2026-02-23
2282,1484,508,4,2024-02-24
2283,634,483,2,2025-02-11
2284,1009,875,4,2023-08-17
2285,611,304,5,2026-01-25
2286,59,55,5,2025-03-25
2287,573,720,5,2025-08-10
2288,1431,196,3,2025-02-07
2289,1485,867,2,2024-08-04
2290,415,532,4,2024-02-24
2291,539,750,3,2025-01-01
2292,1337,747,5,2025-07-24
2293,1966,843,3,2025-12-27
2294,1921,861,4,2024-03-27
2295,628,820,3,2025-11-03
2296,1972,629,4,2023-11-24
2297,1821,138,4,2024-10-19
2298,471,334,5,2024-03-02
2299,445,763,5,2024-03-18
2300,684,872,4,2024-02-11
2301,1541,660,4,2025-09-01
2302,818,233,4,2026-01-13
2303,1454,616,1,2026-03-12
2304,1911,728,5,2023-08-13
2305,1863,170,5,2024-04-29
2306,463,492,4,2023-06-08
2307,79,595,2,2024-07-20
2308,1256,695,2,2024-06-13
2309,836,884,4,2024-05-25
2310,1725,844,4,2024-08-26
2311,1469,580,5,2026-04-28
2312,560,592,3,2024-03-01
2313,1617,326,2,2023-09-09
2314,744,835,3,2025-03-03
2315,438,188,4,2025-01-18
2316,257,149,4,2023-06-02
2317,108,341,5,2024-08-14
2318,1254,497,2,2023-07-14
2319,1272,899,4,2024-05-19
2320,1913,781,4,2024-06-12
2321,1607,665,5,2024-04-02
2322,872,479,4,2023-12-10
2323,1603,888,4,2026-02-02
2324,1589,535,4,2023-07-12
2325,145,277,4,2025-05-08
2326,1846,220,1,2024-01-29
2327,601,543,2,2025-10-25
2328,1693,764,5,2026-05-04
2329,1532,358,4,2025-07-01
2330,1141,715,5,2024-03-30
2331,226,778,5,2024-12-19
2332,1709,69,2,2023-10-28
2333,1732,973,4,2024-09-18
2334,1529,211,4,2023-08-26
2335,1793,764,4,2025-03-11
2336,1980,329,1,2024-07-22
2337,783,459,4,2023-08-22
2338,207,611,2,2023-07-05
2339,378,503,4,2025-03-24
2340,1661,694,5,2025-06-20
2341,316,16,5,2024-03-03
2342,774,6,5,2024-10-26
2343,1216,463,3,2024-02-15
2344,1010,25,5,2026-02-04
2345,198,207,4,2025-04-28
2346,1180,380,4,2025-12-05
2347,713,664,5,2026-01-14
2348,420,108,5,2025-09-04
2349,67,47,4,2025-04-15
2350,188,376,3,2025-07-31
2351,113,840,5,2023-10-25
2352,1496,532,4,2024-04-06
2353,1869,339,5,2025-06-25
2354,731,760,3,2025-10-29
2355,1791,46,3,2025-07-01
2356,255,499,5,2026-02-26
2357,888,772,5,2023-06-08
2358,13,722,5,2023-11-06
2359,401,135,1,2025-12-16
2360,1437,555,4,2024-08-04
2361,1266,812,4,2024-07-13
2362,1636,27,4,2026-03-15
2363,648,508,4,2024-08-09
2364,541,437,4,2024-05-13
2365,1870,437,4,2023-10-05
2366,524,179,5,2025-08-17
2367,1066,561,4,2024-01-31
2368,1968,416,2,2025-11-23
2369,474,410,5,2025-03-04
2370,623,271,2,2024-03-22
2371,878,718,3,2025-06-23
2372,1454,951,5,2026-01-03
2373,186,839,2,2025-05-26
2374,268,370,5,2025-03-02
2375,1252,59,3,2024-02-27
2376,31,361,4,2024-11-26
2377,1523,695,5,2024-08-20
2378,648,538,5,2026-01-12
2379,904,493,4,2025-06-29
2380,423,604,4,2024-04-27
2381,1046,757,2,2025-03-23
2382,157,76,1,2023-07-30
2383,1311,474,5,2026-01-16
2384,1678,347,5,2025-09-19
2385,1708,19,5,2024-11-05
2386,891,487,4,2024-11-10
2387,932,780,5,2024-06-24
2388,326,328,1,2024-04-04
2389,356,334,4,2024-06-26
2390,295,690,1,2025-10-15
2391,1548,167,4,2026-05-02
2392,358,961,1,2023-09-03
2393,1746,257,2,2025-10-07
2394,1605,680,1,2023-12-10
2395,975,468,4,2024-10-29
2396,943,441,5,2026-04-10
2397,723,685,4,2026-04-17
2398,234,600,3,2026-04-22
2399,1399,314,3,2025-08-30
2400,963,154,5,2023-08-23
2401,697,707,4,2025-12-20
2402,1190,96,2,2026-03-05
2403,1520,712,4,2025-04-29
2404,201,326,4,2023-08-17
2405,453,425,5,2025-03-14
2406,1072,298,4,2023-10-15
2407,1304,140,4,2024-04-08
2408,1287,96,5,2024-11-17
2409,1103,496,4,2026-01-25
2410,358,662,5,2024-10-10
2411,1699,960,4,2026-04-01
2412,1875,507,5,2025-01-23
2413,378,670,5,2023-10-24
2414,1818,278,5,2025-10-11
2415,1720,290,4,2023-11-10
2416,431,404,2,2025-02-02
2417,1193,798,2,2024-04-08
2418,1837,994,3,2025-04-06
2419,895,407,5,2024-02-11
2420,243,254,5,2024-03-09
2421,1302,548,5,2025-02-21
2422,1613,806,5,2026-02-18
2423,1548,212,4,2023-06-24
2424,1595,401,4,2026-01-17
2425,670,50,4,2025-05-14
2426,1205,339,5,2026-04-04
2427,1170,959,4,2023-07-18
2428,1129,745,5,2024-05-28
2429,85,438,5,2025-01-26
2430,1419,809,4,2024-09-17
2431,1635,973,2,2024-02-27
2432,1264,454,5,2025-05-25
2433,640,24,5,2026-03-24
2434,968,89,4,2026-03-11
2435,1866,654,2,2024-09-17
2436,1322,982,5,2024-08-10
2437,1001,769,4,2026-03-12
2438,1939,696,2,2025-02-22
2439,1142,557,4,2024-08-14
2440,56,668,2,2025-06-26
2441,273,743,5,2025-10-29
2442,258,116,5,2024-05-25
2443,1973,729,5,2025-11-21
2444,1074,189,5,2023-12-11
2445,891,287,3,2023-05-24
2446,1078,816,5,2024-08-28
2447,659,796,4,2024-02-03
2448,1421,92,3,2023-07-27
2449,510,811,5,2025-12-06
2450,1503,880,5,2025-01-24
2451,1838,919,3,2024-03-13
2452,921,145,1,2024-10-03
2453,1111,589,4,2026-02-13
2454,1596,652,5,2023-11-13
2455,288,300,4,2024-11-29
2456,1859,370,4,2023-07-02
2457,205,190,3,2024-05-16
2458,299,614,3,2024-07-10
2459,1044,111,4,2023-08-03
2460,1847,322,5,2025-03-16
2461,954,932,4,2026-01-29
2462,178,529,5,2024-08-31
2463,85,325,5,2025-04-29
2464,900,971,4,2024-04-26
2465,794,344,4,2024-06-26
2466,1138,118,3,2025-01-13
2467,1073,611,5,2023-05-30
2468,276,472,4,2025-08-06
2469,1893,332,5,2025-10-17
2470,854,315,2,2024-10-08
2471,1720,590,4,2023-07-11
2472,1997,222,5,2024-06-27
2473,1398,439,3,2024-09-05
2474,943,678,5,2025-06-13
2475,334,888,5,2024-01-10
2476,1440,252,4,2026-01-02
2477,1335,532,5,2024-07-26
2478,1688,958,3,2026-03-06
2479,687,857,4,2025-10-06
2480,535,440,3,2024-06-25
2481,1950,879,2,2024-11-03
2482,495,317,5,2024-11-19
2483,1974,537,4,2025-03-12
2484,415,288,5,2024-08-22
2485,1207,878,5,2023-11-20
2486,1394,61,3,2025-06-21
2487,565,459,5,2024-02-17
2488,1774,162,4,2025-10-10
2489,1724,34,5,2025-12-29
2490,961,707,5,2025-12-11
2491,287,6,3,2025-12-05
2492,805,188,5,2024-10-28
2493,171,492,3,2024-01-16
2494,975,82,3,2024-01-26
2495,1466,653,4,2024-07-13
2496,154,77,5,2025-12-20
2497,610,373,1,2023-07-25
2498,696,902,4,2025-08-02
2499,1648,660,5,2023-10-14
2500,1436,464,5,2023-06-13
2501,1526,37,4,2024-10-02
2502,1602,800,4,2026-03-08
2503,1790,169,5,2024-12-19
2504,1489,30,3,2023-10-21
2505,1574,488,5,2024-05-24
2506,743,154,5,2025-07-29
2507,602,844,3,2025-01-17
2508,348,341,4,2026-04-10
2509,703,462,4,2023-09-22
2510,903,513,5,2024-09-12
2511,1576,851,5,2025-05-31
2512,1325,128,1,2024-11-19
2513,1418,542,4,2026-02-15
2514,917,298,3,2025-01-04
2515,1545,69,5,2023-12-05
2516,1674,864,4,2025-10-09
2517,201,495,4,2023-10-28
2518,1698,849,4,2026-03-25
2519,965,988,5,2023-08-28
2520,1835,686,4,2025-10-09
2521,914,954,5,2025-10-15
2522,1494,248,4,2025-08-25
2523,1492,861,5,2026-05-19
2524,717,16,5,2025-09-09
2525,553,13,5,2024-11-04
2526,523,811,4,2024-02-20
2527,1159,912,4,2024-07-21
2528,1953,551,5,2024-06-25
2529,935,674,3,2025-05-25
2530,839,262,5,2025-07-28
2531,1025,447,4,2024-05-11
2532,1790,176,2,2024-10-27
2533,967,650,5,2026-01-11
2534,67,671,1,2024-07-21
2535,1850,3,5,2023-09-11
2536,906,214,5,2024-11-19
2537,404,78,3,2025-06-24
2538,943,115,5,2025-02-10
2539,21,414,2,2025-09-19
2540,383,974,5,2025-01-19
2541,1556,96,4,2025-08-27
2542,540,153,2,2023-05-26
2543,1849,694,2,2024-12-01
2544,1918,501,5,2025-01-07
2545,615,432,4,2023-11-02
2546,1623,709,5,2025-03-27
2547,789,428,5,2024-05-24
2548,714,706,5,2023-06-29
2549,1573,279,5,2023-10-26
2550,1227,146,5,2024-10-04
2551,839,411,4,2023-06-15
2552,1956,116,3,2024-07-01
2553,1313,888,4,2024-05-10
2554,1783,165,4,2024-12-04
2555,726,192,5,2025-05-22
2556,437,138,5,2025-10-16
2557,220,993,5,2025-04-28
2558,1460,381,2,2024-09-11
2559,593,191,4,2026-01-07
2560,275,168,5,2023-10-18
2561,936,921,4,2024-04-28
2562,584,192,5,2025-09-09
2563,1298,231,4,2026-01-12
2564,712,160,4,2026-03-17
2565,1076,954,4,2024-02-03
2566,153,855,5,2025-08-11
2567,506,758,5,2024-07-18
2568,1200,390,4,2023-10-28
2569,1,310,5,2024-04-22
2570,520,713,4,2026-02-15
2571,1624,750,5,2023-12-28
2572,1551,501,5,2023-05-28
2573,1937,976,4,2024-08-20
2574,328,742,5,2025-08-28
2575,1964,994,4,2025-06-07
2576,702,312,4,2025-01-29
2577,1315,23,5,2024-01-21
2578,545,500,2,2025-11-17
2579,629,768,2,2024-10-24
2580,646,826,5,2025-06-11
2581,1024,158,4,2024-06-06
2582,1541,990,4,2025-09-14
2583,745,926,5,2023-06-08
2584,1800,162,5,2024-02-28
2585,1449,907,4,2024-09-07
2586,1009,255,4,2025-10-21
2587,299,958,5,2025-05-25
2588,1709,492,5,2023-10-18
2589,629,445,3,2024-04-13
2590,1263,977,4,2024-10-09
2591,1099,689,4,2024-06-21
2592,1273,448,1,2024-04-16
2593,1676,932,4,2024-07-13
2594,1073,508,3,2023-10-26
2595,1246,652,4,2024-04-21
2596,1044,654,3,2023-12-14
2597,1954,375,4,2026-05-19
2598,555,763,4,2025-09-10
2599,370,627,5,2025-07-06
2600,714,807,4,2023-11-18
